_input,_num,_widgetName,_source,_resultNumber,_pageUrl,name,price,image,image/_source,image/_title,image/_alt
,163,shopclues Result Data,shopclues Result Data,163,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax Bling A86-(6 Months Brand Warranty),1499,,,,
,164,shopclues Result Data,shopclues Result Data,164,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax canvas 4 A210-(6 Months Brand Warranty),4999,,,,
,165,shopclues Result Data,shopclues Result Data,165,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax X55 Blade-(6 Months Brand Warranty),1499,,,,
,166,shopclues Result Data,shopclues Result Data,166,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Motorola Fire Xt-530- Dark Titanium-Refurbished 3 month warranty,2490,,,,
,167,shopclues Result Data,shopclues Result Data,167,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Motorola Fire Xt-530 (Black & Grey)-Refurbished,3999,,,,
,168,shopclues Result Data,shopclues Result Data,168,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Apple iPhone 5S - Gold 16GB-(6 Months Brand Warranty),34999,,,,
,169,shopclues Result Data,shopclues Result Data,169,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Xolo A600 Black-(6 Months Brand Warranty),3635,,,,
,170,shopclues Result Data,shopclues Result Data,170,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax canvas 3d A115-(6 Months Brand Warranty),5900,,,,
,171,shopclues Result Data,shopclues Result Data,171,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Lava KKT 40s- Black-(6 Months Brand Warranty),999,,,,
,172,shopclues Result Data,shopclues Result Data,172,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Lenovo S720- White-(6 Months Brand Warranty),6900,,,,
,173,shopclues Result Data,shopclues Result Data,173,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax Funbook Mini P410i Tablet-Refurbished,3490,,,,
,174,shopclues Result Data,shopclues Result Data,174,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax Q36-(6 Months Brand Warranty),1790,,,,
,175,shopclues Result Data,shopclues Result Data,175,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Sony Xperia SP Black-(6 Months Brand Warranty),9990,,,,
,176,shopclues Result Data,shopclues Result Data,176,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Samsung Galaxy S Duos 3 SM-G313HR - Grey-Refurbished 6 Months....,5449,,,,
,177,shopclues Result Data,shopclues Result Data,177,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Micromax X505 (White)-(6 Months Brand Warranty),1590,,,,
,178,shopclues Result Data,shopclues Result Data,178,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Sony Xperia E White-(6 Months Brand Warranty),3900,,,,
,179,shopclues Result Data,shopclues Result Data,179,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Samsung Galaxy Alpha SM-G850 (Chrome 32 GB)-(6 Months Brand Warranty),16985,,,,
,180,shopclues Result Data,shopclues Result Data,180,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=5,Lenovo S890- White-(6 Months Brand Warranty),5499,,,,
,181,shopclues Result Data,shopclues Result Data,181,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 16GB Space Grey - (6 Months Brand Warranty),36699,,,,
,182,shopclues Result Data,shopclues Result Data,182,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple iPhone 5S - Space Gray 16GB - (6 Months Brand Warranty),30999,,,,
,183,shopclues Result Data,shopclues Result Data,183,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple iPhone 5S - 16GB Gold-(6 Months Brand Warranty),29999,,,,
,184,shopclues Result Data,shopclues Result Data,184,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 64GB Gold-(6 Months Brand Warranty),54500,,,,
,185,shopclues Result Data,shopclues Result Data,185,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 64GB Silver-(6 Months Brand Warranty),42899,,,,
,186,shopclues Result Data,shopclues Result Data,186,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple iPhone 5S - Space Gray 32GB-(6 Months Brand Warranty),35999,,,,
,187,shopclues Result Data,shopclues Result Data,187,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 64GB Space Grey-(6 Months Brand Warranty),42899,,,,
,188,shopclues Result Data,shopclues Result Data,188,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 Plus 128GB (6 Months Brand Warranty),56000,,,,
,189,shopclues Result Data,shopclues Result Data,189,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple iPhone 6 - 128GB Space Gray-(6 Months Brand Warranty),69999,,,,
,190,shopclues Result Data,shopclues Result Data,190,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 Plus 16GB (6 Months Brand Warranty),43500,,,,
,191,shopclues Result Data,shopclues Result Data,191,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple iPhone 6 - 16GB Gold-(6 Months Brand Warranty),37999,,,,
,192,shopclues Result Data,shopclues Result Data,192,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 6 Plus 64GB Gold-(6 Months Brand Warranty),49999,,,,
,193,shopclues Result Data,shopclues Result Data,193,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Xolo A600 Black-(6 Months Brand Warranty),3635,,,,
,194,shopclues Result Data,shopclues Result Data,194,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Sony Xperia SP Black-(6 Months Brand Warranty),9990,,,,
,195,shopclues Result Data,shopclues Result Data,195,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Sony Xperia E3 Black-(6 Months Brand Warranty),5600,,,,
,196,shopclues Result Data,shopclues Result Data,196,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,YNew Certified Nokia Lumia 1320 (8GB Yellow) - (6 months Brand....,9999,,,,
,197,shopclues Result Data,shopclues Result Data,197,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Asus Padfone Mini White 8 GB - (6 Months Brand Warranty),10299,,,,
,198,shopclues Result Data,shopclues Result Data,198,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Asus Tablet FE171 Black 16 GB Wi-Fi+3G - (6 Months Brand Warranty),8999,,,,
,199,shopclues Result Data,shopclues Result Data,199,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Asus Zenfone 2 ZE550ML White 2GB RAMHD Display16 GB -(6 Months....,10799,,,,
,200,shopclues Result Data,shopclues Result Data,200,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Honor 4X White 8 GB - (6 Months Brand Warranty),8299,,,,
,201,shopclues Result Data,shopclues Result Data,201,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Honor Bee Black and White 8 GB - (6 Months Brand Warranty),3999,,,,
,202,shopclues Result Data,shopclues Result Data,202,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Moto E (2nd Gen) 3G Black 8 GB - (6 Months Brand Warranty),5999,,,,
,203,shopclues Result Data,shopclues Result Data,203,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Moto X (2nd Generation) - 16 GB - (6 Months Brand Warranty),15999,,,,
,204,shopclues Result Data,shopclues Result Data,204,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Motorola Nexus 6 XT1100 64GB - (6 Months Brand Warranty),27999,,,,
,205,shopclues Result Data,shopclues Result Data,205,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Microsoft Lumia 540 Black 8 Gb - (6 Months Brand Warranty),6499,,,,
,206,shopclues Result Data,shopclues Result Data,206,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Apple Iphone 4S - 8Gb - (6 Months Brand Warranty),10589,,,,
,207,shopclues Result Data,shopclues Result Data,207,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Micromax Unite 2 8Gb - (6 Months Brand Warranty),5099,,,,
,208,shopclues Result Data,shopclues Result Data,208,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Micromax Funbook P280 4GB - (6 Months Brand Warranty),3599,,,,
,209,shopclues Result Data,shopclues Result Data,209,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy Note Pro 12.2 Tablet( 32 GB Wi-Fi 3G) - (6 Months....,31799,,,,
,210,shopclues Result Data,shopclues Result Data,210,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy Tab 3 T211 Tablet Brand Warranty.-Refurbished 6....,8999,,,,
,211,shopclues Result Data,shopclues Result Data,211,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy TAB 4 T231 - White - (6 Months Brand Warranty),9499,,,,
,212,shopclues Result Data,shopclues Result Data,212,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Omnia M - S7530 Deep-Gray - (6 Months Brand Warranty),4099,,,,
,213,shopclues Result Data,shopclues Result Data,213,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy Tab 2 P3110 - Silver - (6 Months Brand Warranty),6699,,,,
,214,shopclues Result Data,shopclues Result Data,214,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy Star S5282 - (6 Months Brand Warranty),2699,,,,
,215,shopclues Result Data,shopclues Result Data,215,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy S3 I9300 - (6 Months Brand Warranty),9999,,,,
,216,shopclues Result Data,shopclues Result Data,216,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=6,Samsung Galaxy Mega 5.8 9152 - (6 Months Brand Warranty),12999,,,,
,217,shopclues Result Data,shopclues Result Data,217,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Note 5100 Tablet (White) - (6 Months Brand Warranty),10499,,,,
,218,shopclues Result Data,shopclues Result Data,218,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Note 2 N7100 - (6 Months Brand Warranty),15199,,,,
,219,shopclues Result Data,shopclues Result Data,219,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Golden 9230 - (6 Months Brand Warranty),20699,,,,
,220,shopclues Result Data,shopclues Result Data,220,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung G800 S5 Mini-(6 Months Brand Warranty),17999,,,,
,221,shopclues Result Data,shopclues Result Data,221,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Grand Neo GT-I9060-Refurbished,8599,,,,
,222,shopclues Result Data,shopclues Result Data,222,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung 9100 Galaxy S2-(6 Months Brand Warranty),9999,,,,
,223,shopclues Result Data,shopclues Result Data,223,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung C1010 Galaxy S4 Zoom-(6 Months Brand Warranty),13499,,,,
,224,shopclues Result Data,shopclues Result Data,224,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Tab S 10.5 SM-T805-(6 Months Brand Warranty),19699,,,,
,225,shopclues Result Data,shopclues Result Data,225,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung P6010 Tab Note 10.1 Tablet-(6 Months Brand Warranty),23499,,,,
,226,shopclues Result Data,shopclues Result Data,226,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung P5100 Tab 2 10.1 Tablet-(6 Months Brand Warranty),13299,,,,
,227,shopclues Result Data,shopclues Result Data,227,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung B7510 Galaxy Pro-Refurbished,6599,,,,
,228,shopclues Result Data,shopclues Result Data,228,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Tab S SM-T800 Tablet (6 Months Brand Warranty),19499,,,,
,229,shopclues Result Data,shopclues Result Data,229,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung P6200 Galaxy Tab - 6 Months brand warranty,5499,,,,
,230,shopclues Result Data,shopclues Result Data,230,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Pro B7510 - 6 months brand warranty,3399,,,,
,231,shopclues Result Data,shopclues Result Data,231,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,HTC One M9+ Silver and Gold - (6 Months Brand Warranty),30999,,,,
,232,shopclues Result Data,shopclues Result Data,232,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Lenovo K3 Note - Black - (6 Months Brand Warranty),8999,,,,
,233,shopclues Result Data,shopclues Result Data,233,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,YNew Certified Lenovo A6000 (8GB Black) - (6 months Brand Warranty),5849,,,,
,234,shopclues Result Data,shopclues Result Data,234,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Samsung Galaxy Note 3 Neo - 16 GB - (6 Months Brand Warranty),14199,,,,
,235,shopclues Result Data,shopclues Result Data,235,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Nokia 225 Black - (1 Year Brand Warranty),2799,,,,
,236,shopclues Result Data,shopclues Result Data,236,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,Nokia 108 - (1 Year Brand Warranty),1599,,,,
,237,shopclues Result Data,shopclues Result Data,237,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,64900,,,,
,238,shopclues Result Data,shopclues Result Data,238,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,18999,,,,
,239,shopclues Result Data,shopclues Result Data,239,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,9899,,,,
,240,shopclues Result Data,shopclues Result Data,240,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,12500,,,,
,241,shopclues Result Data,shopclues Result Data,241,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,4390,,,,
,242,shopclues Result Data,shopclues Result Data,242,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,6899,,,,
,243,shopclues Result Data,shopclues Result Data,243,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,21000,,,,
,244,shopclues Result Data,shopclues Result Data,244,http://www.shopclues.com/index.php?subcats=Y&status=A&pname=Y&product_code=Y&match=all&pkeywords=Y&z=1&q=smartphones&auto_suggest=0&cid=28970&dispatch=products.search&search_performed=Y&category=category_id%3A28970&page=7,,26900,,,,
